time_step,rmse,mae,r2,fb,nrmse,num_params,rmse_std,mae_std,r2_std,fb_std,nrmse_std,num_params_std
Appliances(t),64.47484273636698,31.14237714757774,0.4086391617692245,0.08216831296573718,0.2189425210518207,320474.0,27.865873905394814,13.165962927671565,0.24139497051132827,0.14601778196873777,0.1013204041391363,0.0
Press_mm_hg(t),84.64982986854679,84.3850192613596,-15740.36900410685,0.1188488320585863,3.116247140286291,320474.0,25.6076369187532,25.71607073718385,32965.48647665869,0.038180998760506145,1.6516128320991557,0.0
RH_1(t),5.074990961151913,4.750843532780925,-14.69716344148594,0.1210008409325336,1.5632906055321019,320474.0,2.6744207643954807,2.7486944068466905,19.2657777217194,0.07409567536223931,1.3591433438937703,0.0
RH_2(t),5.025349854116702,4.682300337187268,-10.098864050432635,0.11345390437452378,1.6869703202195756,320474.0,2.0147126389681485,2.0647842826122176,11.204355180797368,0.06320512316582147,1.5414424593244465,0.0
RH_3(t),4.590938481891829,4.419707574329349,-30.574340561345082,0.11774173592058321,2.0943823554759806,320474.0,2.283563245478342,2.302178419349002,34.74737534208445,0.06372659932283083,1.8042890681372306,0.0
RH_4(t),4.742937634622996,4.483004183700188,-24.908970667209193,0.11871031728161135,2.5267349038931566,320474.0,2.6522650411796116,2.7153405081750437,31.627894641088556,0.07278812305311484,2.9288134414800497,0.0
RH_5(t),8.820552129682419,6.660396667547049,-3.4107245306313825,0.10419201508864642,2.1799069436753276,320474.0,4.433860695295793,3.7146293917492326,6.087145595547047,0.09774607261289277,2.8299801716171915,0.0
RH_6(t),12.65623940543116,11.225112512822315,-4.5616275701290334e+27,0.051019546629858775,1.2654562591760419,320474.0,5.186052643558776,5.094873200528705,2.4985063190971505e+28,0.24138407256503933,1.449196734439609,0.0
RH_7(t),5.069986170101042,4.731918410634473,-10.73919321411478,0.12035145980808118,1.8167429791604688,320474.0,3.330215582533988,3.3578290596172606,19.476790005107414,0.11915121423220329,1.5489484779604865,0.0
RH_8(t),5.502933143638081,5.061105270024233,-7.770567919232311,0.10969763980340566,1.5086011719102905,320474.0,3.2564454667436764,3.3512481733849375,13.618263819966497,0.09217954189632281,1.2745930849987686,0.0
RH_9(t),5.356021449047291,5.048465472256686,-15.022656674756284,0.12443389706654724,1.7296660241328186,320474.0,2.5554513771291147,2.6413398923133715,24.91259153231569,0.07050303738251645,0.8696054184373394,0.0
RH_out(t),13.554158339693942,12.124776876355991,-2.720737691408354,0.11124220533330133,1.330105221019142,320474.0,3.898585222555453,3.910119249385676,7.247047977412175,0.08512476075265477,0.9950402636984278,0.0
T1(t),2.715603484838382,2.6025895305084004,-48.717434703928184,0.12032594017526436,2.0573438546815286,320474.0,1.1103326730920098,1.142646231572936,111.82589298059018,0.06983185135465066,1.286715151567291,0.0
T2(t),2.789570508730387,2.5629209665274653,-8.203564238323201,0.12260524473981044,1.64211838406128,320474.0,1.1941598262302695,1.1786995895685606,9.795852933761173,0.07355945157771752,1.245595460621294,0.0
T3(t),2.6369809075689234,2.5523013484092343,-77.062175340531,0.11657238460407943,1.6880458076759746,320474.0,1.1798583689722348,1.1997085670081329,145.1750124521691,0.05860813331434299,0.9635945067197454,0.0
T4(t),2.674382863105009,2.5650617004835046,-38.823765780546836,0.12176493243406614,2.1633754783832577,320474.0,1.2228219586188989,1.2355839760137313,57.0235422632492,0.0769804905859373,1.5143853430433474,0.0
T5(t),2.368075972733247,2.279763907561225,-58.13392827744306,0.11789130768753552,2.1091329989628274,320474.0,1.0335952113362357,1.0416086032091032,94.6176927509742,0.06398915195249866,1.7553575960757701,0.0
T6(t),4.287590037337649,3.7422291666140466,-5.222406010128595,0.058032211864614866,1.8703153151134146,320474.0,2.1398998047970106,1.9918143908296753,19.19886137883735,1.1068602036938524,3.118239716127319,0.0
T7(t),2.379173539136594,2.289334683813666,-92.63746433808566,0.11608325366477476,2.5172571371125674,320474.0,0.9998804273844959,1.045328410122595,122.95330414661615,0.054705476046373706,2.5483183865978303,0.0
T8(t),2.506853009937673,2.4041684761805926,-24.68872424476905,0.11160259700240661,1.8717219279141915,320474.0,1.127547216840366,1.1527423140111477,33.93951760876157,0.06258215772861944,1.5027144365457634,0.0
T9(t),2.143731406466091,2.11185184398341,-234.2650105436206,0.1117725668042362,1.580783195121739,320474.0,0.9439760823037634,0.9548474634485569,257.0295219957276,0.050478163261694936,0.969004403352506,0.0
T_out(t),3.624442877371813,3.2045626810027774,-6.1951534965809465,0.05764355881141866,1.904829589364979,320474.0,1.8932927987511312,1.7975869517001721,20.580665775818623,0.7418383905118833,3.2645150251860096,0.0
Tdewpoint(t),2.2333780619820756,1.9067042668257068,-3.954900865503297,0.0,-1.1175038847794225,320474.0,0.0,0.0,0.0,0.0,0.0,0.0
Visibility(t),12.714757274409656,10.77030334522859,-0.6441735628826396,0.1534395082492346,2.5987557518219493,320474.0,5.57257619995649,4.877536334645994,0.9408697896717776,0.1293324734098414,2.119706669154378,0.0
Windspeed(t),2.344183289950499,2.033936539183077,-1.8652779358013434,0.12084227966720044,2.4029576279068765,320474.0,1.2079293101753883,1.1536377351969587,2.8218187961061196,0.4433447277712063,4.310406659590625,0.0
lights(t),7.006420333310515,5.0177573164461675,-0.11559875314423768,-0.01663165093432748,1.430590675957373,320474.0,3.1910875256015663,2.4317161746774545,0.37040699221060935,0.8597734767800347,1.0129713923847214,0.0
